Date	TimeOfDay	Type	SubType	Distance	DistanceUnit	Duration	Weight	WeightUnit	RestHR	AvgHR	MaxHR	Sleep	Calories	Quality	Effort	Weather	Temperature	TempUnit	Notes	Course	CourseSurface	CourseNotes	ShoeMake	ShoeModel	Size	System	ShoeSerial	ShoePrice	OverallPlace	FieldSize	GroupMinAge	GroupMaxAge	GroupPlace	GroupSize	GenderPlace	GenderSize	
2021-02-24	2:46 PM	Run	Easy	7.00	Mile	0:51:09													Legs are still oddly trashed on a 231-salisbury loop, but my heartrate was typical. 				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-02-25	3:34 PM	Run	Easy	7.01	Mile	0:50:55													Felt a little less sore today on a happy hollow road loop, the trail was closed for construction :( Still felt a little off though, but I think I'll feel pretty good tomorrow!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-02-26	2:30 PM	Run	Easy	2.08	Mile	0:15:00													Warmup				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-02-26	3:00 PM	Run	Race	1.89	Mile	0:9:33													3K time trial on the Cumberland track<br><br>3:10/3:13/3:10				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-02-26	3:53 PM	Run	Easy	3.90	Mile	0:28:35													Cooldown campus loop after driving back. <br><br>I'm disappointed again in this race. I was so close to at least a PR that this one hurts more than the 9:42, especially after what I thought was a really solid month of training. I was at a 8:56-8:57 on the last 200, and I honestly gave it my all to try and run a 33-34, but it just wasn't enough. On the bright side, my splits looked much better than the last 3k, which bodes well I suppose. <br><br>In the end it just sucks that I have no opportunities to race. Had I been on an indoor track, around runners of similar ability, I bet this would have been a pretty good day for me. Being alone on a windy track just isn't the same. I'm worried that I won't have the ability to go under 16 in a 5K like I originally set out to do, it may just be too difficult to do on my own. <br><br>With that being said, I do think I need to focus more on interval work. One hard workout every 2 weeks isn't cutting it for what I want to achieve it seems. Hopefully in the next 2-3 months, with more interval volume and the now track-friendly weather, I'll be able to build up some speed. I have an incredibly solid base it seems, just need to work on the hard stuff. Let's get to it baby.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-02-27	3:15 PM	Run	Long	12.08	Mile	1:27:39													Chill Twyck greenway out and back. Breathing was excellent on this warm day, legs not so much. They were definitely pretty sore but I worked down to low 7 minute pace towards the end after the first 5 or so miles being around 7:20. Solid recovery long run.<br><br>Overall, this week was a little more painful than I was expecting, but with the sudden weather change I guess it could have gone a lot worse. It's probably best to just run how I feel the next next or two given I need to adapt to the warmth, hopefully after that I can rip some workouts with ease.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-01	4:03 PM	Run	Easy	8.00	Mile	1:00:17													First slow grassy day since the big snows! Legs felt totally fine, just wanted to take it easy today after a tough week last week. The XC course was a no go, so I ended up doing probably 5-6 IM field loops. The soft surface was nice though, I hope the course is in better condition next week.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v2	89.99								
2021-03-02	3:05 PM	Run	Easy	1.17	Mile	0:8:44													Warming up the Brohm way				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-02	3:30 PM	Run	Tempo	6.20	Mile	0:34:51													10K tempo on the Brohm loop<br><br>5:37/5:41/5:38/5:36/5:38/5:33/1:07 (.2 miles)				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-02	4:00 PM	Run	Easy	1.29	Mile	0:9:19													Cooldown. I actually can't believe how well I've been running tempos this semester, this tempo was fucking awesome!! I was pretty intimidated by the thought of running 6+ tempo miles all in a row, especially since I remember the pain I was in last time I ran a 30 minute tempo a few years ago. The lactate didn't hit me until about 5.25 miles in, but that's when I started to go a little quicker so I was ready for it. The last quarter mile was definitely pretty painful, but about the same as the last quarter mile of my 5 mile tempo. It's really cool to see the kind of progress I've made in the distance of my tempos, every time I had a mile it's only the last mile where I begin to feel it.<br><br>Here's to a great introduction to Spring training, let's keep it going!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-03	4:36 PM	Run	Easy	7.13	Mile	0:52:31													First 60 degree day of the season! Got to wear a singlet, although my arms were definitely a little chilly when going into the wind, but it could have been worse. Legs were also pretty trashed after yesterday's tempo, but I was expecting it. 				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-04	4:03 PM	Run	Easy	7.23	Mile	0:52:24													I wanted to do some 400's today, but the community track was fucking PACKED. I guess I'll drive to the WL track tomorrow and do them. It's probably for the best since my legs were still pretty shot today, didn't help that my weird route had a bunch of hills, but it was kinda fun feeling like I was back in B-town.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-05	2:48 PM	Run	Easy	2.20	Mile	0:15:59													Warmup around the cumberland park area				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-05	3:15 PM	Run	Interval	2.25	Mile	0:10:46													4 x 400, 4 x 300, 4 x 200 on the track, all with 1' rest on the track<br><br>74/74/73/73, 55/54/54/53, 35/34/34/33<br>				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-05	3:40 PM	Run	Easy	2.63	Mile	0:19:37													Warmup around the bike trails n shit. Really solid workout, legs are definitely still recovering from Tuesday's tempo, but this workout wasn't meant to overload on volume so I think they'll be ok. Awesome pacing for every rep, got faster on every one!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-06	4:02 PM	Run	Long	12.01	Mile	1:25:41													Went DEEP into lafayette for this one to get to Munger Trail. It was an alright route, had to cross a couple big streets but new routes are always fun. I felt crazy good considering the amount of beers I chugged last night for beer olympics, and the short workout I did yesterday. The weather was also perfect, 50 and sunny! Unfortunately the rainbow shoes took a hit when I crossed the mud path on the WHT :(<br><br>Overall, this week of training was incredible, the kind of shit I need more of if I want to break 16! My easy days were easy, and my workout days were tough, with a total of ~8.5 workout miles. I'll probably stick to just one tough interval workout next week, but if I gut it out this next month and keep up the workouts I'll be in good shape. 				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-08	3:22 PM	Run	Easy	8.00	Mile	0:58:32													XC course is still sloshed to fuck, so I did more IM field loops today. It was warm enough to make me shave my chest and go SHIRTLESS with HALFTIGHTS!!!! I felt like the greek god that I am today, although I will admit the warmth (of only 66 degrees) wore me out a little. Legs still felt extremely solid after an amazing work of week last week.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v2	89.99								
2021-03-09	4:39 PM	Run	Easy	2.04	Mile	0:14:52													Warmup to the track, had to start late so I could get there after the damn kids were gone				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-09	5:05 PM	Run	Interval	4.00	Mile	0:20:31													8 x 800 w/ 1:30 rest on the track<br><br>2:33, 2:34, 2:33, 2:34, 2:33, 2:34, 2:34, 2:33				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-09	5:40 PM	Run	Easy	1.56	Mile	0:12:50													Longish cooldown back to the house. God damn dude, I actually can't believe I felt this fucking good on a Tuesday with 70 degree weather and some heavy wind! I was really hoping for 9 or 10 reps, but man, right around 4 or 5 I was really starting to feel the pace and I knew 8 was gonna be tough. My legs were wobbling hard on the 7th rep and it took the rest of my courage to even start the 8th one, and I'm damn proud that I finished with a 2:33.<br><br>This is easily my best interval workout since the K's I did in January, and those were a tad bit slower (5:13 pace vs 5:08 pace) in much colder, and probably easier to run in, weather. The more I can do shit like this, the closer I get to running a sub 16. The next two days will definitely be easy days, but hopefully on Friday I can do another shorter workout like I did last week. I think that would be an excellent rhythm these last few months of track to get myself into good shape.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-10	4:56 PM	Run	Easy	7.39	Mile	0:55:24													Legs were definitely a little sore on this windy day. Had a very nice recovery run down the southern part of the WHT, it was surprisingly clear and dry! It was nice to have a little soft surface.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-11	3:54 PM	Run	Easy	8.00	Mile	0:57:13													Beautiful day for a 231-salisbury loop, legs felt great too! Yesterday's easy day paid off it seems, I think I'll go for some slight 200's tomorrow.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-12	12:25 PM	Run	Easy	2.10	Mile	0:15:21													Warmup to the track				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-12	12:35 PM	Run	Interval	1.50	Mile	0:6:54													12 x 200 on and offs on the track<br><br>35/35/35/35/35/34/34/34/34/34/34/33, ~34.5 average				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-12	12:45 PM	Run	Easy	3.48	Mile	0:25:44													Cooldown plus the offs, which were right at ~55 seconds each, exactly what I was going for. This workout was solid, definitely harder than I was expecting as I was pretty gassed by rep 10. But, this is my first week of two interval workouts, and they both went really well! Hopefully in the coming weeks I can push my total interval mileage per week to about 6-7, I'm at 5.5 for this week and I feel pretty healthy. Great day!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-13	2:59 PM	Run	Long	12.19	Mile	1:18:15													There must have been something in the cheesecake factory meal I had yesterday, because god fucking damn I don't know where this came from, literally the best long run I have ever had if we're just looking at raw pace and how good I felt!!! Probably helped that zionsville is flat as hell, but there were a few hills here and there that made me work for it. I was hitting good pace the entire time, but when I ran a 6:13 9th mile and barely felt it I knew I was feeling good, so I decided to tempo the last two miles and I hit a 5:47 and 5:28, pretty bonkers. <br><br>Overall this was another really solid week, 2 solid workouts and a crazy good long run. Excited for some more good workouts next week, and then my first 5k time trial the week after! If I can maintain the work I've been putting in the past 2 weeks, I'll be in for some good shit.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-15	5:34 PM	Run	Easy	8.05	Mile	0:58:44													Easy walmart loop since it's been rainy and cold as fuck all day, the XC course was out of the question. Legs felt surprisingly good after the long run on Sunday, had to slow myself down a little!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-16	1:55 PM	Run	Easy	1.02	Mile	0:7:27													Warmup mile on the track<br><br>				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-16	2:15 PM	Run	Interval	5.50	Mile	0:29:22													The Michigan, on the community track<br><br>Hard 1600, 3' rest, Tempo 1600, 3' rest <br>Hard 1200, 3' rest, Tempo 1600, 3' rest<br>Hard 800, 3' rest, Tempo 1600, 3' rest<br>Hard 400<br><br>5:01, 5:45<br>3:47, 5:41<br>2:24, 5:39,<br>65				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-16	3:00 PM	Run	Easy	0.52	Mile	0:3:56													Short cooldown after the workout, also on the track. This workout was about as hard as I expected it would be, but I'm pretty proud of myself here. A little disappointed I didn't break 5 in the 1600, but a 5:01 is the next best thing so hell yeah. The 1200 also could have been a few seconds faster but I never know how to pace myself for a 1200. The 800 and 400 were excellent, as were all of the tempo 1600s. All in all, awesome hybrid tempo/interval workout, legs are definitely feeling this one already so it was a success for sure.<br><br>I also have to keep in mind I've really increased my workout load these past few weeks, so the fact that I'm still able to handle a workout like this as well as I did is impressive. Maintaining mileage for this long definitely seems to be paying off, as well as running 6 days a week as opposed to 7. I'll have a slight down week next week in terms of workouts to recoup, so I should be able to keep up this rhythm through April.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-17	1:58 PM	Run	Easy	8.26	Mile	1:00:30													Legs were dead as a doorknob today god damn, at least it was relatively nice out on a 231-celery bog loop. 				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-18	3:58 PM	Run	Easy	7.10	Mile	0:51:23													Weather was complete shit, but I somehow managed to stay out of the worst of it! Happy Hallow was my refuge from the rain and windy.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-19	5:00 PM	Run	Easy	2.04	Mile	0:14:40													Warmup to the track				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-19	5:20 PM	Run	Interval	2.25	Mile	0:10:45													12 x 300 w/ 1' rest<br><br>55/55/53/55/54/54/54/53/52/54/54/52<br><br>53.75 average				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-19	5:45 PM	Run	Easy	3.63	Mile	0:25:55													Relatively quick cooldown, mostly because I was angry at the wind and fought back. Solid workout though, legs felt great today.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-20	3:47 PM	Run	Long	12.05	Mile	1:24:00													Legs definitely didn't feel as good this week as last week, but I don't think I can expect that much from my legs every Saturday. They were a little shaky today, probably from the workout yesterday and especially the quick cooldown. After a few miles though they felt alright and I cruised at a solid pace on a beautiful day! Went all the way down the bike lane and back, with a few IM loops to get another mile.<br><br>Overall this was another incredible week of training, good easy runs, good workouts, and another good long run! Here's to a solid 5k time trial next week B)				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-22	3:41 PM	Run	Easy	8.04	Mile	0:59:49													XC Course is STILL FUCKING WET, so I did a bog loop, realized how painful those are, then finished it as a walmart loop. Legs were pretty sore today, but heartrate was low so I should be fine for the rest of the week.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v2	89.99								
2021-03-23	4:45 PM	Run	Easy	2.06	Mile	0:15:44													Warmup to the brohm				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-23	5:10 PM	Run	Fartlek	4.43	Mile	0:27:00													2 x 1-2-3-4' on, 1' off on the Brohm loop<br><br>0.18 (5:38), 0.35 (5:45), 0.53 (5:40), 0.70 (5:44)<br>0.17 (5:56), 0.36 (5:34), 0.52 (5:47), 0.69 (5:48)<br><br>3.5 miles at ~5:43 pace				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-23	5:45 PM	Run	Easy	1.23	Mile	0:9:13													It was a rough one out there today, I thought my watch was fucked up when I ran a 8:00 warm up mile but nah, I just felt that bad today. Legs were murked by the first 3' rep of the fartlek, and I had to take a few minutes to catch my breath after the second 1' rep. I almost quit the workout, but the thought of messing up my beautiful streak of workouts and mileage kept me going. Finished fairly smooth thankfully, but my legs are definitely tired now.<br><br>I guess I'll just take it easy the next few days and see if my legs are up for a time trial on Friday. If not, no big deal, I can just take this week as a down week and pick training back up as planned next week. At least today I got the workout done, that's better than some days.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-24	4:13 PM	Run	Easy	7.00	Mile	0:52:47													Went E A S Y today on a 231-salisbury loop, legs were pretty sore but not super fatigued so I think I'm in a good place. Another easy day on Thursday and hopefully I can still manage a time trial on Friday!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-25	5:29 PM	Run	Easy	7.15	Mile	0:53:14													I guess my legs were feeling better today? Felt really good the first mile and opened up with a 7:35, then pretty much stayed that pace the whole time because I could feel my legs were still a little angry. I definitely didn't feel worse, which is nice, and my heartrate was pretty low the entire time. It was a fun day in the rain on a happy hollow loop, got pretty soaked towards the end but thankfully didn't have to run into the wind that much.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-26	4:56 PM	Run	Easy	5.04	Mile	0:38:14													The day has finally come, the day where I commit to taking a down week. I had a time trial planned for today, but given my legs have felt like shit since Monday, I think this is completely necessary. Thankfully this came at a good time since I've gone very hard on workouts the past 3 weeks, so a down week on the 4th week makes sense. Hopefully I can manage to run 50 again next week with some workouts, we'll see how tomorrow and Monday go.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-27	4:27 PM	Run	Long	9.08	Mile	1:04:05													The deed has been done, the 13 week streak has been broken. It had to happen though, and thankfully my legs felt MUCH better today! It was about 75 out so the heat wore me out a little, and I kicked harder than I wanted towards the end because of a guy on a bike who went with me for the last few miles. It was fun talking to him though!<br><br>All in all, I'm sad I couldn't run my time trial this week, but I believe it's for the greater good. Hopefully next week I'll be recovered enough to run some workouts and hope for a time trial at the end of April.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-29	6:38 PM	Run	Easy	8.20	Mile	1:00:32													A late evening Monday 8 on an extended Walmart loop. Legs were a little tired from the doggy day out and waking up early, but I definitely felt way better today than I did last Monday, which is a great sign!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-30	3:45 PM	Run	Easy	2.10	Mile	0:15:24													Warmup to the Brohm loop				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-30	4:15 PM	Run	Interval	4.00	Mile	0:21:36													4 x mile with 90" rest on the Brohm loop<br><br>5:32/5:25/5:20/5:19				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-30	4:45 PM	Run	Easy	1.79	Mile	0:13:40													Cooldown. Did this workout with Paul and Alex, had much harder mile repeats in mind but after the forced down week last week I think this was for the best. I felt pretty shitty in the beginning, but great on the last repeat and probably could have gone for another, but we stopped. All in all, good first workout back, I think I can do better next week.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-03-31	5:14 PM	Run	Easy	7.01	Mile	0:50:46													A chilly and windy Happy Hallow loop, legs were definitely sore from yesterday, but not super fatigued. 				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-01	1:22 PM	Run	Easy	8.26	Mile	1:03:01													Slow recovery run with Paul and Alex, did a bunch of loops and legs felt pretty good, although still pretty sore.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-02	5:00 PM	Run	Easy	2.04	Mile	0:14:51													Warmup to the track<br>				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-02	5:30 PM	Run	Interval	1.50	Mile	0:7:20													2 x (200, 400, 600) with 200 jog in between each rep, on the track<br><br>35/74/1:50<br>36/74/1:51				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-02	5:45 PM	Run	Easy	3.23	Mile	0:24:49													Cooldown after the workout, plus 200 jogs. This workout was quite a bit tougher than I had expected, was planning on doing 3 sets but the 600's really wore down on my legs. This was probably a good segway back into speed though after 2 weeks of pretty slow mileage, hopefully next week I'm back to 100%!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-03	4:24 PM	Run	Long	12.09	Mile	1:27:06													Nice Cumberland-Happy Hollow action on a bright and sunny day, legs felt good but definitely feeling a little beat up. Maybe I partied a little too hard last night, only got 7 hours of sleep, but feeling fine otherwise.<br><br>Overall not exactly what I expected from this week's training. I was hoping I would feel a lot better than this after a down week, but maybe I'm just falling to late season fatigue. Hopefully I can pump out a few more good workouts and keep mileage up, but I'm already looking forward to next season without much optimism for this one. I was really hoping to have some 5k's opening up but it seems I will be without one. Still though, my mileage and workout consistency has been waaaay better than last fall, so no matter what every week is a step forward.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-05	9:43 AM	Run	Easy	8.10	Mile	0:58:39													Needed a nice morning run today, and I got exactly what I needed! Legs were a little sauced but hopefully in a few days of running in the morning they'll feel better.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-06	9:44 PM	Run	Easy	7.03	Mile	0:50:10													Another late morning run, this time up the bike path for a shortened bog loop and then around Walmart. It was a little spicy out and the wine last night definitely got me dehydrated, but still felt surprisingly good.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-07	9:35 AM	Run	Easy	8.06	Mile	0:56:09													Went on a 231-Walmart loop, legs were a little worn out but I think that's from being a little dehydrated and still getting used to running in the morning. This was also a rare run where I wish I hit more red lights than green lights, but every single light was green god dammit				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-08	9:47 AM	Run	Easy	5.47	Mile	0:41:35													Legs were pretty tired on a short happy hollow loop, gonna run a time trial tomorrow and see how it goes! New pair of reeboks felt pretty good.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-04-09	9:58 AM	Run	Easy	1.01	Mile	0:7:31													Warmup to the track. Didn't record my cooldown after, so here's how the 5k went. I was shooting for a progression, mostly to motivate myself to go faster at the end, but it just didn't happen. My legs are definitely far past overtraining, if the garmin heartrate is correct then I was 12 minutes in Zone 5, the redzone. Given my lack of motivation to run this week as well, it's safe to say it's time for a break.<br><br>Obviously this season didn't end like I wanted it to, but I have to be very pleased with the mileage I held for over four months! This is definitely the most consistent I have ever stayed in my life, and I think I can take lessons from this season and carry them forward for the summer and fall. I still have some stuff to figure out, but I got at least a few decades to perfect this machine of mine. 				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-04-09	10:16 AM	Run	Tempo	3.10	Mile	0:18:05													5K on the track<br><br>5:40/5:53/5:52/40				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-04-22	3:38 PM	Run	Easy	3.00	Mile	0:23:30													Explored the horticulture park today on my first run back in almost 2 weeks. Played a solid hour and a half of tennis before this so legs were already a little wobbly, but I felt pretty good! Just gonna take it easy the next week and a half and go for short 3, 4 mile runs.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-24	1:57 PM	Run	Easy	4.11	Mile	0:29:31													Lil pre-bars bday run, legs felt good on a campus loop.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-04-27	5:03 PM	Run	Easy	4.08	Mile	0:31:45													2 x Horticulture loop today, and I didn't fall once! Definitely felt pretty tired on the second loop and on the way back, but it was also a steamy 85 degrees today, which I am definitely not used to.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-28	4:45 PM	Run	Easy	4.05	Mile	0:29:14													Drizzly cherry lane loop, legs felt pretty good today.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-04-29	2:33 PM	Run	Easy	4.20	Mile	0:31:09													COURSE KING OF HORTICULTURE LOOP BABY! Three days in and I'm already setting records. I definitely could have gone way faster but it was muddy as hell, and I fell on my ass once, but got right back up. I'll probably head back sometime later when it's dry and set an even faster time. 				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-04-30	8:32 PM	Run	Easy	4.02	Mile	0:29:11													Easy neighborhood running, ran late because I was hungover as fuck.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-01	6:54 PM	Run	Easy	5.09	Mile	0:35:54													Post second vax, post volleyball darty happy hollow NORTHBOUND loop! Tried to see if a solid effort run would get me on the leader-board for the segment, and I tied for third! My legs were definitely a little tired from stuff earlier in the day, and the heat sucked, but I'm surprised I placed. 1st place might be out of reach, a whole 40ish seconds faster than what I ran. Even if I was in good shape, that would be very tough.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-03	4:32 PM	Run	Easy	5.20	Mile	0:38:15													Some IM and course running, lil soggy but no worries.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-05-04	4:16 PM	Run	Easy	6.30	Mile	0:44:42													Hard bog effort, managed to snag a crown but not the one I really wanted, although I was only 6 seconds off! I can definitely get it next time I go for it, especially when my legs feel a little more stable. They were pretty wobbly today so I'm going to stop going for segments for the next week.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-05-05	3:55 PM	Run	Easy	5.01	Mile	0:36:48													Nice lil pvil-231 loops				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-06	4:08 PM	Run	Easy	4.92	Mile	0:37:48													INCREDIBLY sore and tired happy hollow loop, guess Tuesday wore me out more than I thought				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-07	3:31 PM	Run	Easy	4.55	Mile	0:31:46													Post finals victory lap baby				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-10	12:23 PM	Run	Easy	5.16	Mile	0:37:42													A jog in the hood before I head back to Purdue, didn't do my long run last week because I was hungover until about 7 pm on Saturday, and had no desire on Sunday. I'm hoping I feel better next week and actually have the desire to run, something I didn't have last week.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-11	4:06 PM	Run	Easy	5.03	Mile	0:36:50													A nice lagoon loop.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-12	4:21 PM	Run	Easy	5.02	Mile	0:36:22													Another hood run, BUT THIS TIME WITH A NEW GRAVEL ROAD!!! It's very close to a half mile long (out to a private road sign), and I fucking love it. This might actually be enough to excite me in running in the hood more.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-13	2:44 PM	Run	Easy	6.03	Mile	0:42:06													A nice solo run on the B-line after going to the BMV, I don't like how long a 6 mile run feels like now. At least the pace was smooth!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-14	9:05 AM	Run	Easy	5.09	Mile	0:37:17													Ran downtown by bloomingfoods with Grace, early run had my legs tired 				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-15	9:58 AM	Run	Long	9.03	Mile	1:04:41													First long run in quite some time, and god damn were my legs feeling it, especially with the hills of high street! Did a nice Olcott loop, overall I think a good first week truly back and I'm feeling much more excited to get back into shape than I was last week.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-17	9:23 AM	Run	Easy	6.00	Mile	0:43:51													Nice downtown loop to start the week				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-18	9:21 AM	Run	Easy	6.02	Mile	0:43:59													Another downtownish loop by bryant park				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-19	3:31 PM	Run	Easy	6.00	Mile	0:43:23													Ran in the afternoon today in the hood and my god it was hot, if only I could go to the bars and somewhow still run in the morning..				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-20	9:00 AM	Run	Easy	6.00	Mile	0:43:00													A tough day on the XC course, between heat and hills/grass I was feeling this in my legs and my lungs. 7 minute pace on the course is tufff				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-05-21	8:13 AM	Run	Easy	6.01	Mile	0:45:18													Easy loop for a day off, legs felt pretty good today				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-22	8:35 AM	Run	Long	10.00	Mile	1:08:44													Really smooth long run with Isaac at the Morgan Monroe state forest! Besides all the fucking flies that were flying around us, this was super nice. Felt really good at the end and dropped a sub 6 mile, fastest of the season so far.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-24	7:56 AM	Run	Easy	6.03	Mile	0:44:53													Itchy recovery run in the hood before heading to the urgent care for some poison ivy				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-25	8:37 AM	Run	Easy	6.00	Mile	0:43:26													Tried to push the pace today on some in town neighborhood running, but legs are still pretty sore. Managed to have some good pushes up some long hills!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-26	7:53 AM	Run	Easy	6.03	Mile	0:43:44													Did some exploring today on the gun range road, giant fucking hill but I got 7th on the strava leaderboard B)<br>Legs are feeling pretty good today! I'm ready to start my "Summer of Hills" with some 7 am Cascades repeats tomorrow				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-27	7:00 AM	Run	Easy	3.09	Mile	0:21:59													Eaaarly warmup for some hills baby				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
